id,trial,cond,round,arm,out
87,8,neg,15,3,32.7520065177
87,9,neg,15,3,32.7020623391
87,10,neg,15,3,33.1228639508
87,1,pos,16,3,15.7382324947
87,2,pos,16,4,20.6735693674
87,3,pos,16,4,21.1952968034
87,4,pos,16,4,21.1538433698
87,5,pos,16,4,21.1633448775
87,6,pos,16,5,26.1954842879
87,7,pos,16,5,26.6834148664
87,8,pos,16,5,25.993663604
87,9,pos,16,5,25.8251630408
87,10,pos,16,5,25.9149842691
87,1,neg,17,4,30.4690760688
87,2,neg,17,5,25.0661817812
87,3,neg,17,4,31.1006645668
87,4,neg,17,4,29.8516025835
87,5,neg,17,4,30.5206899059
87,6,neg,17,4,30.327851538
87,7,neg,17,4,30.653618036
87,8,neg,17,4,30.6284439161
87,9,neg,17,4,30.2426329973
87,10,neg,17,4,30.8252995718
87,1,pos,18,4,24.6272691142
87,2,pos,18,4,24.6452272613
87,3,pos,18,4,24.3965806063
87,4,pos,18,5,30.2892600681
87,5,pos,18,5,30.084243927
87,6,pos,18,5,29.8000667121
87,7,pos,18,4,24.1658477294
87,8,pos,18,5,29.7600347172
87,9,pos,18,4,24.5096790914
87,10,pos,18,4,24.3065949665
87,1,pos,19,4,24.242597287
87,2,pos,19,5,30.3019944681
87,3,pos,19,6,36.1938022562
87,4,pos,19,6,36.4205653273
87,5,pos,19,6,35.957993358
87,6,pos,19,6,36.3574431564
87,7,pos,19,6,36.4878059586
87,8,pos,19,6,36.2116273092
87,9,pos,19,6,36.0351291727
87,10,pos,19,6,36.5163034126
87,1,neg,20,4,24.2767713425
87,2,neg,20,5,18.4944612939
87,3,neg,20,6,13.3807915268
87,4,neg,20,6,13.4655591832
87,5,neg,20,6,13.5604222461
87,6,neg,20,6,13.2194611637
87,7,neg,20,4,23.7158204478
87,8,neg,20,4,24.2271257731
87,9,neg,20,4,23.8990618595
87,10,neg,20,4,23.9214121024
87,1,neg,21,4,26.5669162483
87,2,neg,21,4,26.7118962558
87,3,neg,21,4,26.5202979877
87,4,neg,21,4,26.2730286077
87,5,neg,21,4,26.0768185508
87,6,neg,21,4,26.509688522
87,7,neg,21,4,26.3880179791
87,8,neg,21,4,26.39785278
87,9,neg,21,4,26.2776125806
87,10,neg,21,4,25.9307407715
87,1,ran,22,4,41.1978956197
87,2,ran,22,4,41.3050242253
87,3,ran,22,4,41.079377589
87,4,ran,22,4,41.5486452959
87,5,ran,22,4,40.9520725942
87,6,ran,22,4,41.4529489059
87,7,ran,22,5,9.7271233695
87,8,ran,22,5,9.9620960145
87,9,ran,22,5,10.0946173982
87,10,ran,22,5,9.9127562514
87,1,ran,23,4,38.5926866078
87,2,ran,23,4,38.2313556653
87,3,ran,23,4,38.194067188
87,4,ran,23,4,38.2940454519
87,5,ran,23,4,38.4668539762
87,6,ran,23,4,38.2197266682
87,7,ran,23,4,38.2855329932
87,8,ran,23,5,16.2991596679
87,9,ran,23,5,16.2550064574
87,10,ran,23,4,38.6582850179
87,1,pos,24,4,23.3342380283
87,2,pos,24,6,33.4082082818
87,3,pos,24,6,33.5155151865
87,4,pos,24,6,33.2153846642
87,5,pos,24,6,33.4184674917
87,6,pos,24,6,33.5442299406
87,7,pos,24,6,33.4457600687
87,8,pos,24,6,33.2788299055
87,9,pos,24,6,33.9469120122
87,10,pos,24,6,33.2651446664
87,1,neg,25,4,29.9298345608
87,2,neg,25,6,18.1237215192
87,3,neg,25,6,18.535168356
87,4,neg,25,6,17.7330067551
87,5,neg,25,4,30.2030737673
87,6,neg,25,4,29.8357200017
87,7,neg,25,4,30.2244291324
87,8,neg,25,4,30.1742480971
87,9,neg,25,4,29.6147884533
87,10,neg,25,4,29.6648123402
87,1,ran,26,4,35.2482286364
87,2,ran,26,5,14.9935781196
87,3,ran,26,6,19.863641491
87,4,ran,26,3,25.3951475866
87,5,ran,26,3,25.7364421925
87,6,ran,26,2,45.8155815238
87,7,ran,26,2,45.7775995216
87,8,ran,26,2,46.0907528831
87,9,ran,26,2,46.2159619525
87,10,ran,26,2,46.1489454497
87,1,neg,27,3,31.5097928035
87,2,neg,27,2,36.2296639024
87,3,neg,27,1,40.9902616201
87,4,neg,27,1,41.128821394
87,5,neg,27,1,41.1773203627
87,6,neg,27,1,41.1941229489
87,7,neg,27,1,41.0414281805
87,8,neg,27,1,41.6499067027
87,9,neg,27,1,41.1571340771
87,10,neg,27,1,41.266577466
87,1,ran,28,2,23.9049672612
87,2,ran,28,1,7.9052500217
87,3,ran,28,2,23.5891519034
87,4,ran,28,3,18.1237232951
87,5,ran,28,3,18.5045702941
87,6,ran,28,3,18.510168436
87,7,ran,28,3,18.4960351872
87,8,ran,28,3,18.0382103212
87,9,ran,28,3,18.7209103136
87,10,ran,28,3,18.6268465405
87,1,pos,29,3,14.8197370209
87,2,pos,29,2,8.9992276749
87,3,pos,29,1,2.1552823158
87,4,pos,29,4,21.684460175
87,5,pos,29,5,28.034068626
87,6,pos,29,7,40.7213113875
87,7,pos,29,7,41.3061756965
87,8,pos,29,7,40.5662466507
87,9,pos,29,7,41.4310227201
87,10,pos,29,7,40.5973467368
87,1,ran,30,5,41.8098333662
87,2,ran,30,6,15.6635834449
87,3,ran,30,5,41.2845000749
87,4,ran,30,5,41.6529655917
87,5,ran,30,5,40.9352335681
87,6,ran,30,5,40.9894739354
87,7,ran,30,5,41.0957926261
87,8,ran,30,5,41.2386280763
87,9,ran,30,5,41.077317907
87,10,ran,30,5,40.7335122531
88,1,pos,1,1,4.4124337256
88,2,pos,1,8,43.4135335881
88,3,pos,1,7,38.2757215519
88,4,pos,1,6,32.5138359114
88,5,pos,1,5,26.9526903665
88,6,pos,1,4,21.2280947979
88,7,pos,1,8,43.3601521572
88,8,pos,1,8,43.4935371453
88,9,pos,1,8,43.6904223585
88,10,pos,1,8,43.4424251402
88,1,ran,2,8,33.5499923606
88,2,ran,2,5,20.6510925833
88,3,ran,2,3,2.5256872271
88,4,ran,2,7,8.9170645768
88,5,ran,2,8,33.5482281389
88,6,ran,2,8,33.1069480245
88,7,ran,2,8,33.2008467448
88,8,ran,2,8,33.4277829062
88,9,ran,2,8,33.5441438416
88,10,ran,2,8,33.5008706497
88,1,pos,3,2,11.5220113146
88,2,pos,3,5,27.4703251987
88,3,pos,3,8,43.0823517829
88,4,pos,3,8,43.2532479022
88,5,pos,3,8,43.3169279256
88,6,pos,3,8,43.4818970129
88,7,pos,3,8,43.0661562825
88,8,pos,3,8,43.2309387908
88,9,pos,3,8,42.7100676212
88,10,pos,3,8,43.3957768351
88,1,neg,4,8,8.3127915314
88,2,neg,4,1,40.8858366335
88,3,neg,4,1,40.3837756346
88,4,neg,4,1,41.111830672
88,5,neg,4,1,40.2093974177
88,6,neg,4,1,40.692034213
88,7,neg,4,1,40.7562081868
88,8,neg,4,1,40.8001303274
88,9,neg,4,1,40.9319821635
88,10,neg,4,1,40.9993646783
88,1,pos,5,1,2.2695876443
88,2,pos,5,6,33.7529348781
88,3,pos,5,7,38.9610051117
88,4,pos,5,7,39.2421393135
88,5,pos,5,7,38.9408247208
88,6,pos,5,7,39.2067467353
88,7,pos,5,7,38.2212161809
88,8,pos,5,7,38.861345724
88,9,pos,5,7,39.0914575631
88,10,pos,5,7,38.7847577922
88,1,ran,6,4,34.3204348777
88,2,ran,6,4,34.1064160769
88,3,ran,6,4,34.2788901657
88,4,ran,6,4,34.2485923763
88,5,ran,6,4,34.2004917966
88,6,ran,6,4,34.4927660516
88,7,ran,6,4,34.5439581748
88,8,ran,6,4,34.3818120293
88,9,ran,6,4,34.4072052877
88,10,ran,6,4,34.3784455412
88,1,pos,7,6,33.8619770882
88,2,pos,7,6,33.5355155946
88,3,pos,7,6,33.4290071962
88,4,pos,7,6,33.8947895653
88,5,pos,7,6,33.5348690613
88,6,pos,7,6,33.257104405
88,7,pos,7,6,33.723503119
88,8,pos,7,6,33.7236970986
88,9,pos,7,6,34.0290924712
88,10,pos,7,6,33.9443834493
88,1,pos,8,7,37.7217328549
88,2,pos,8,7,37.969777902
88,3,pos,8,7,37.970100277
88,4,pos,8,7,38.2393756435
88,5,pos,8,7,37.7424351797
88,6,pos,8,7,37.835503396
88,7,pos,8,7,37.4097260554
88,8,pos,8,7,38.1724111291
88,9,pos,8,7,37.9427450122
88,10,pos,8,7,38.0559333317
88,1,neg,9,8,2.5047614623
88,2,neg,9,1,44.4379937004
88,3,neg,9,1,43.7558405214
88,4,neg,9,1,43.6943222949
88,5,neg,9,1,43.5626178753
88,6,neg,9,1,43.3926556797
88,7,neg,9,1,43.2295503183
88,8,neg,9,1,43.6942246672
88,9,neg,9,1,43.6582052482
88,10,neg,9,1,43.7860688475
88,1,ran,10,1,30.8396005349
88,2,ran,10,1,30.62795871
88,3,ran,10,1,30.9879115731
88,4,ran,10,1,31.0528499365
88,5,ran,10,1,31.2472075857
88,6,ran,10,1,30.9355420224
88,7,ran,10,1,30.8990653672
88,8,ran,10,1,30.9366543319
88,9,ran,10,1,30.3970505208
88,10,ran,10,1,31.098882362
88,1,ran,11,4,4.5692211501
88,2,ran,11,6,9.8264649571
88,3,ran,11,8,42.9259492381
88,4,ran,11,8,43.2059251218
88,5,ran,11,8,42.9969456509
88,6,ran,11,8,42.9412492168
88,7,ran,11,8,43.1146758763
88,8,ran,11,8,43.230926189
88,9,ran,11,8,42.7293105395
88,10,ran,11,8,42.6114329666
88,1,neg,12,4,27.4632303007
88,2,neg,12,2,38.76118166
88,3,neg,12,2,39.3959805003
88,4,neg,12,2,39.3372736925
88,5,neg,12,2,39.4765822451
88,6,neg,12,2,38.6668531911
88,7,neg,12,2,39.134303597
88,8,neg,12,2,38.5169065705
88,9,neg,12,2,38.8575962014
88,10,neg,12,2,38.6100061752
88,1,pos,13,3,14.5122247349
88,2,pos,13,1,1.8177973402
88,3,pos,13,8,43.940787409
88,4,pos,13,8,43.7031691513
88,5,pos,13,8,43.6877622966
88,6,pos,13,8,44.0502976506
88,7,pos,13,8,43.7238289803
88,8,pos,13,8,44.231291076
88,9,pos,13,8,44.0004539
88,10,pos,13,8,43.5991881103
88,1,pos,14,5,29.7044486295
88,2,pos,14,5,29.9378204846
88,3,pos,14,5,29.5900349723
88,4,pos,14,5,29.3483446997
88,5,pos,14,6,35.5336299093
88,6,pos,14,6,35.1306915528
88,7,pos,14,6,36.1633883646
88,8,pos,14,6,35.3819349371
88,9,pos,14,6,35.7813310367
88,10,pos,14,6,35.2248684536
88,1,ran,15,1,14.2621362957
88,2,ran,15,7,7.9434889619
88,3,ran,15,8,25.7404464717
88,4,ran,15,5,41.9905372246
88,5,ran,15,5,41.4498267254
88,6,ran,15,5,42.0002069936
88,7,ran,15,5,41.7720772728
88,8,ran,15,5,41.2842559101
88,9,ran,15,5,42.0334226288
88,10,ran,15,5,42.1295804195
88,1,ran,16,4,8.9192634763
88,2,ran,16,3,34.7250081884
88,3,ran,16,3,34.4131269919
88,4,ran,16,3,33.8561114973
88,5,ran,16,3,34.2572933041
88,6,ran,16,3,34.3663190502
88,7,ran,16,3,34.3486292816
88,8,ran,16,3,34.4454003028
88,9,ran,16,3,34.1055317455
88,10,ran,16,3,34.6615276178
88,1,pos,17,6,33.4898159332
88,2,pos,17,6,32.825683568
88,3,pos,17,6,33.1817081982
88,4,pos,17,6,33.4089622225
88,5,pos,17,6,33.1163045092
88,6,pos,17,6,32.2826717554
88,7,pos,17,6,33.2791525009
88,8,pos,17,6,33.1613084578
88,9,pos,17,6,33.3206879214
88,10,pos,17,6,32.8750610271
88,1,pos,18,8,44.5290192922
88,2,pos,18,8,44.7897516494
88,3,pos,18,8,44.7253760688
88,4,pos,18,8,44.5857337832
88,5,pos,18,8,44.2172986016
88,6,pos,18,8,44.1525224673
88,7,pos,18,8,44.7066728025
88,8,pos,18,8,44.3866718075
88,9,pos,18,8,44.6857150572
88,10,pos,18,8,44.1951893647
88,1,neg,19,4,30.7044965658
88,2,neg,19,4,30.3447671311
88,3,neg,19,4,30.7740258976
88,4,neg,19,4,30.5241862063
88,5,neg,19,4,30.7405556856
88,6,neg,19,4,30.6039062579
88,7,neg,19,4,30.3525164661
88,8,neg,19,4,30.2555424362
88,9,neg,19,4,30.6312981429
88,10,neg,19,4,30.1564911432
88,1,neg,20,2,40.6510003642
88,2,neg,20,2,40.3495243513
88,3,neg,20,2,40.705539334
88,4,neg,20,2,40.1891241117
88,5,neg,20,2,40.5760542552
88,6,neg,20,2,40.5106242628
88,7,neg,20,2,40.3394529404
88,8,neg,20,2,40.542836329
88,9,neg,20,2,40.1379242365
88,10,neg,20,2,40.634406574
88,1,neg,21,1,42.7528530371
88,2,neg,21,1,43.0440264247
88,3,neg,21,1,42.6318393847
88,4,neg,21,1,42.4597758616
88,5,neg,21,1,42.7682825224
88,6,neg,21,1,42.9308334265
88,7,neg,21,1,42.8042964858
88,8,neg,21,1,42.7057634152
88,9,neg,21,1,42.7992024416
88,10,neg,21,1,43.3891562472
88,1,pos,22,1,7.3094126519
88,2,pos,22,6,36.4779930981
88,3,pos,22,6,35.8465940779
88,4,pos,22,6,36.1607178001
88,5,pos,22,6,35.9592977745
88,6,pos,22,6,35.8756683249
88,7,pos,22,6,35.5542417768
88,8,pos,22,6,36.5331189717
88,9,pos,22,6,35.9775403659
88,10,pos,22,6,35.6113065782
88,1,ran,23,7,32.0876250285
88,2,ran,23,7,32.0496569209
88,3,ran,23,7,32.4248542772
88,4,ran,23,7,31.6229336971
88,5,ran,23,7,32.1334903338
88,6,ran,23,7,31.9688966463
88,7,ran,23,7,32.4290326967
88,8,ran,23,7,32.1482101326
88,9,ran,23,7,32.29896857
88,10,ran,23,7,31.8721538205
88,1,ran,24,8,19.3486303812
88,2,ran,24,7,35.625139036
88,3,ran,24,7,35.3376892104
88,4,ran,24,7,35.3420336
88,5,ran,24,7,35.0433655672
88,6,ran,24,7,35.3497620493
88,7,ran,24,7,35.5133660065
88,8,ran,24,7,35.8058348016
88,9,ran,24,7,35.7688057992
88,10,ran,24,7,35.1874008483
88,1,neg,25,5,19.9863081479
88,2,neg,25,4,26.4779165351
88,3,neg,25,3,32.2493960234
88,4,neg,25,2,37.8485858931
88,5,neg,25,2,37.737463262
88,6,neg,25,2,36.957937872
88,7,neg,25,2,37.9284369588
88,8,neg,25,2,37.6039379307
88,9,neg,25,2,37.8164707909
88,10,neg,25,2,37.5102642576
88,1,ran,26,1,35.7892790421
88,2,ran,26,1,35.5432842883
88,3,ran,26,1,35.8742319654
88,4,ran,26,1,35.7057204787
88,5,ran,26,1,35.4404722858
88,6,ran,26,1,35.7163754078
88,7,ran,26,1,35.9735320818
88,8,ran,26,1,35.7407527681
88,9,ran,26,1,35.7341293691
88,10,ran,26,1,35.6452095518
88,1,ran,27,1,14.2580205531
88,2,ran,27,8,25.055874507
88,3,ran,27,7,8.7699590398
88,4,ran,27,6,36.5959527966
88,5,ran,27,6,35.6352692319
88,6,ran,27,6,36.5353178803
88,7,ran,27,6,36.2904544041
88,8,ran,27,6,35.6710868573
88,9,ran,27,6,36.2445948705
88,10,ran,27,6,35.6856749574
88,1,neg,28,2,36.1175408756
88,2,neg,28,2,36.0818665534
88,3,neg,28,2,36.1162225363
88,4,neg,28,2,35.9526603155
88,5,neg,28,2,35.9524678958
88,6,neg,28,2,36.0121215501
88,7,neg,28,2,36.1644225182
88,8,neg,28,2,36.0524388045
88,9,neg,28,2,35.8617538361
88,10,neg,28,2,36.0675943225
88,1,neg,29,3,34.4955570548
88,2,neg,29,3,33.9066156118
88,3,neg,29,3,34.3501658055
88,4,neg,29,3,34.2463040154
88,5,neg,29,3,33.8300479724
88,6,neg,29,3,33.8195991012
88,7,neg,29,3,34.6464062295
88,8,neg,29,3,34.367313865
88,9,neg,29,3,34.0367857013
88,10,neg,29,3,34.7769995831
88,1,neg,30,4,29.9997592209
88,2,neg,30,4,29.4751365671
88,3,neg,30,4,29.5966105148
88,4,neg,30,4,29.2820884134
88,5,neg,30,4,29.8222962083
88,6,neg,30,4,29.2062502092
88,7,neg,30,4,29.185866869
88,8,neg,30,4,29.5875926236
88,9,neg,30,4,29.9907064858
88,10,neg,30,4,29.5339858407
89,1,pos,1,5,26.0703206537
89,2,pos,1,4,21.2904159904
89,3,pos,1,3,16.2582441505
89,4,pos,1,2,9.7702944729
89,5,pos,1,1,4.473644153
89,6,pos,1,3,15.7910132995
89,7,pos,1,3,15.693996471
89,8,pos,1,3,15.6389182116
89,9,pos,1,3,15.5819915849
89,10,pos,1,3,15.3721744185
89,1,ran,2,4,16.9627367715
89,2,ran,2,4,15.8589502729
89,3,ran,2,4,17.0355116916
89,4,ran,2,4,17.0684545215
89,5,ran,2,4,17.1172565094
89,6,ran,2,6,22.581827118
89,7,ran,2,6,22.8588295117
89,8,ran,2,6,23.0134105943
89,9,ran,2,7,40.4938629987
89,10,ran,2,7,39.7883004585
89,1,ran,3,5,11.3366944658
89,2,ran,3,1,33.8748256032
89,3,ran,3,2,45.8199841191
89,4,ran,3,3,28.5247225383
89,5,ran,3,4,16.8504744427
89,6,ran,3,2,45.6903115474
89,7,ran,3,2,46.5258028687
89,8,ran,3,2,46.1964045392
89,9,ran,3,2,45.486523644
89,10,ran,3,2,46.0373188338
89,1,ran,4,8,23.6982490222
89,2,ran,4,7,9.7791121111
89,3,ran,4,6,28.020298559
89,4,ran,4,5,41.6326842229
89,5,ran,4,5,41.5051871344
89,6,ran,4,5,41.6643232591
89,7,ran,4,5,41.9418451014
89,8,ran,4,5,42.3111827113
89,9,ran,4,5,42.367814128
89,10,ran,4,5,41.9625097749
89,1,pos,5,1,2.8683592838
89,2,pos,5,2,8.4105542751
89,3,pos,5,3,14.9950892662
89,4,pos,5,4,19.8209202267
89,5,pos,5,5,25.7591757316
89,6,pos,5,6,31.9380528848
89,7,pos,5,6,31.3962015401
89,8,pos,5,6,31.4028770314
89,9,pos,5,6,31.8448707543
89,10,pos,5,6,31.2182041346
89,1,neg,6,6,18.5203728408
89,2,neg,6,5,23.6138993601
89,3,neg,6,4,29.1575456319
89,4,neg,6,3,34.1502365787
89,5,neg,6,2,39.5089417991
89,6,neg,6,1,44.8528782649
89,7,neg,6,1,44.5657579453
89,8,neg,6,1,45.3802565748
89,9,neg,6,1,44.9976068037
89,10,neg,6,1,44.8923780798
89,1,pos,7,1,9.6064374526
89,2,pos,7,2,14.9661638336
89,3,pos,7,3,20.2040046884
89,4,pos,7,4,25.1184360806
89,5,pos,7,5,31.4214538513
89,6,pos,7,6,35.6619454471
89,7,pos,7,6,36.5500995933
89,8,pos,7,6,35.6323360779
89,9,pos,7,6,36.1244399801
89,10,pos,7,6,36.2146935711
89,1,ran,8,8,33.3506697167
89,2,ran,8,7,8.1754112274
89,3,ran,8,6,22.8265487632
89,4,ran,8,5,42.3032876775
89,5,ran,8,5,42.2270176239
89,6,ran,8,5,42.1706147827
89,7,ran,8,5,42.2542662969
89,8,ran,8,5,41.3553609678
89,9,ran,8,5,41.9413075779
89,10,ran,8,5,41.8636949214
89,1,neg,9,5,24.402272347
89,2,neg,9,4,30.1063785866
89,3,neg,9,3,34.5171474291
89,4,neg,9,2,40.7958935406
89,5,neg,9,1,45.3555918814
89,6,neg,9,1,45.1342329608
89,7,neg,9,1,45.6692189389
89,8,neg,9,1,45.733502731
89,9,neg,9,1,45.3672534292
89,10,neg,9,1,45.9203384966
89,1,pos,10,5,28.2142636391
89,2,pos,10,4,22.3900282838
89,3,pos,10,3,16.580645466
89,4,pos,10,6,33.6886498632
89,5,pos,10,7,40.6066855285
89,6,pos,10,7,40.2276718295
89,7,pos,10,7,39.9859522071
89,8,pos,10,7,40.2622529586
89,9,pos,10,7,40.1022128155
89,10,pos,10,7,40.30907581
89,1,neg,11,5,20.9344932462
89,2,neg,11,6,15.5654515108
89,3,neg,11,4,27.1315104539
89,4,neg,11,3,33.2495290505
89,5,neg,11,2,37.8793988248
89,6,neg,11,1,44.2948545188
89,7,neg,11,1,44.4402838216
89,8,neg,11,1,44.7394662005
89,9,neg,11,1,44.1762707042
89,10,neg,11,1,44.26638743
89,1,pos,12,5,26.4233740803
89,2,pos,12,1,5.3050348337
89,3,pos,12,4,22.4264349075
89,4,pos,12,3,15.7819848047
89,5,pos,12,6,32.2281156565
89,6,pos,12,6,32.0445933408
89,7,pos,12,6,32.4465490329
89,8,pos,12,6,32.2863349548
89,9,pos,12,6,32.3944714935
89,10,pos,12,6,32.5208017838
89,1,pos,13,7,38.0542218233
89,2,pos,13,8,44.1837953528
89,3,pos,13,8,43.5163427
89,4,pos,13,8,44.6070340934
89,5,pos,13,8,44.0257773557
89,6,pos,13,8,44.0338226657
89,7,pos,13,8,43.4211471494
89,8,pos,13,8,44.374895016
89,9,pos,13,8,43.7589253632
89,10,pos,13,8,44.5367990712
89,1,pos,14,8,42.1175663503
89,2,pos,14,8,42.0023892768
89,3,pos,14,8,42.035809134
89,4,pos,14,8,41.8379388266
89,5,pos,14,8,42.0281688653
89,6,pos,14,8,42.0030159086
89,7,pos,14,8,41.6832861955
89,8,pos,14,8,41.5086723668
89,9,pos,14,8,41.4818956712
89,10,pos,14,8,42.0567637926
89,1,pos,15,8,46.8868887879
89,2,pos,15,8,46.2741298514
89,3,pos,15,8,46.9119405443
89,4,pos,15,8,46.2888637475
89,5,pos,15,7,40.6613611258
89,6,pos,15,8,46.1423060276
89,7,pos,15,8,46.3395979693
89,8,pos,15,8,46.8756474156
89,9,pos,15,8,46.5287450091
89,10,pos,15,8,46.6387343561
89,1,neg,16,8,4.0922524011
89,2,neg,16,1,44.8295635691
89,3,neg,16,2,38.0390628616
89,4,neg,16,1,43.643208406
89,5,neg,16,1,43.6690085986
89,6,neg,16,1,44.3696963746
89,7,neg,16,1,43.9406885334
89,8,neg,16,1,44.5926699667
89,9,neg,16,1,44.4782384431
89,10,neg,16,1,44.3114274957
89,1,neg,17,5,24.12575778
89,2,neg,17,1,47.85433237
89,3,neg,17,1,48.4765358269
89,4,neg,17,1,47.5687691996
89,5,neg,17,1,47.3095558173
89,6,neg,17,1,47.9936876143
89,7,neg,17,1,47.7521389044
89,8,neg,17,1,48.1957519378
89,9,neg,17,1,47.1239576893
89,10,neg,17,1,47.3799039693
89,1,neg,18,1,47.6475115641
89,2,neg,18,1,47.9243315701
89,3,neg,18,1,47.8043909146
89,4,neg,18,1,47.5675074085
89,5,neg,18,1,47.7042899482
89,6,neg,18,1,47.756116786
89,7,neg,18,1,47.9074922411
89,8,neg,18,1,47.6872338433
89,9,neg,18,1,47.5374557161
89,10,neg,18,1,47.6313335173
89,1,neg,19,1,41.3528144328
89,2,neg,19,2,36.2419749252
89,3,neg,19,8,7.0353943367
89,4,neg,19,1,40.8079555367
89,5,neg,19,1,40.6517814195
89,6,neg,19,1,41.3391558819
89,7,neg,19,1,41.1006276605
89,8,neg,19,1,41.4327781691
89,9,neg,19,1,41.501309525
89,10,neg,19,1,41.0398516237
89,1,neg,20,1,47.8408023249
89,2,neg,20,1,48.5231455503
89,3,neg,20,1,47.8625448778
89,4,neg,20,1,47.6551249291
89,5,neg,20,1,48.069324632
89,6,neg,20,1,48.040033813
89,7,neg,20,1,47.8397533853
89,8,neg,20,1,48.4513125203
89,9,neg,20,1,48.0170775901
89,10,neg,20,1,47.9745025957
89,1,ran,21,1,24.422634186
89,2,ran,21,8,35.3249021565
89,3,ran,21,7,29.5525904891
89,4,ran,21,2,41.1562975271
89,5,ran,21,2,40.6258928026
89,6,ran,21,2,41.1224606331
89,7,ran,21,2,41.1893412006
89,8,ran,21,2,41.3347695433
89,9,ran,21,2,41.0985444551
89,10,ran,21,2,41.0013905383
89,1,neg,22,2,38.0874182676
89,2,neg,22,3,31.7156656317
89,3,neg,22,4,26.0243554891
89,4,neg,22,5,20.2755578121
89,5,neg,22,1,43.7160784334
89,6,neg,22,1,43.6150634507
89,7,neg,22,1,43.9573671869
89,8,neg,22,1,44.0426574623
89,9,neg,22,1,43.5804585343
89,10,neg,22,1,43.5392754488
89,1,ran,23,1,25.8184466015
89,2,ran,23,2,35.6752961586
89,3,ran,23,3,9.6718567188
89,4,ran,23,4,20.2805851561
89,5,ran,23,5,40.7112178491
89,6,ran,23,5,40.6905690941
89,7,ran,23,5,40.7351541659
89,8,ran,23,5,40.2592550994
89,9,ran,23,5,40.3954649288
89,10,ran,23,5,40.9407375621
89,1,ran,24,5,27.2379349546
89,2,ran,24,6,33.0775873379
89,3,ran,24,7,2.4478529432
89,4,ran,24,8,8.0274985
89,5,ran,24,3,40.0360837159
89,6,ran,24,3,39.2755154112
89,7,ran,24,3,39.4464602835
89,8,ran,24,3,39.5466474642
89,9,ran,24,3,40.0568339707
89,10,ran,24,3,39.432822519
89,1,neg,25,4,26.0193605452
89,2,neg,25,5,20.8147586839
89,3,neg,25,3,30.9776115912
89,4,neg,25,2,35.7676075657
89,5,neg,25,1,41.0575953566
89,6,neg,25,1,40.8940182127
89,7,neg,25,1,41.4512100257
89,8,neg,25,1,40.7410897644
89,9,neg,25,1,41.0903327651
89,10,neg,25,1,41.0303116125
89,1,ran,26,1,21.9549550587
89,2,ran,26,2,32.2783589634
89,3,ran,26,3,43.3394516401
89,4,ran,26,3,43.1982764455
89,5,ran,26,3,42.9264066695
89,6,ran,26,3,43.569617851
89,7,ran,26,3,43.286390039
89,8,ran,26,3,43.2329663351
89,9,ran,26,3,43.0755103635
89,10,ran,26,3,43.5598094424
89,1,pos,27,3,16.8903418057
89,2,pos,27,4,22.4276175907
89,3,pos,27,5,26.8706009382
89,4,pos,27,6,32.3372026645
89,5,pos,27,7,36.8798625943
89,6,pos,27,8,42.007874336
89,7,pos,27,8,41.9898226575
89,8,pos,27,8,42.5494742036
89,9,pos,27,8,42.6674353725
89,10,pos,27,8,42.0739559979
89,1,pos,28,8,46.7306191659
89,2,pos,28,8,46.811525055
89,3,pos,28,8,46.3716849771
89,4,pos,28,8,46.7201490473
89,5,pos,28,8,46.6424354181
89,6,pos,28,8,46.8891391913
89,7,pos,28,8,47.1357995159
89,8,pos,28,8,46.6017911247
89,9,pos,28,8,46.8143809971
89,10,pos,28,8,47.0757869376
89,1,ran,29,8,12.9110766378
89,2,ran,29,1,17.8897545486
89,3,ran,29,7,27.4648380973
89,4,ran,29,2,36.8796430141
89,5,ran,29,3,8.7624075814
89,6,ran,29,2,36.5643666614
89,7,ran,29,2,36.2719339425
89,8,ran,29,2,36.4277403832
89,9,ran,29,2,36.824149551
89,10,ran,29,2,36.5087968625
89,1,ran,30,5,20.0282000668
89,2,ran,30,4,3.160748209
89,3,ran,30,6,43.3885200686
89,4,ran,30,6,43.48159693
89,5,ran,30,6,43.8822939424
89,6,ran,30,6,43.9128722002
89,7,ran,30,6,43.1524485279
89,8,ran,30,6,43.9767477658
89,9,ran,30,6,43.5118239467
89,10,ran,30,6,43.2989079139
90,1,neg,1,1,46.4827552347
90,2,neg,1,2,41.5332404655
90,3,neg,1,3,36.3087465653
90,4,neg,1,1,47.2788896568
90,5,neg,1,1,46.6262121582
90,6,neg,1,1,47.1126723109
90,7,neg,1,7,15.5970783561
90,8,neg,1,1,46.8761546013
90,9,neg,1,1,46.6057549096
90,10,neg,1,1,46.9473247825
90,1,neg,2,2,39.4945810804
90,2,neg,2,1,45.6148425155
90,3,neg,2,1,45.1718259451
90,4,neg,2,1,45.6687764646
90,5,neg,2,1,45.9288023094
90,6,neg,2,1,45.6699184387
90,7,neg,2,1,45.5189049602
90,8,neg,2,1,45.4904287202
90,9,neg,2,1,45.4093258198
90,10,neg,2,1,45.2754229399
90,1,ran,3,2,36.4504135023
90,2,ran,3,1,16.9444574139
90,3,ran,3,5,12.8277487203
90,4,ran,3,6,7.8548542504
90,5,ran,3,2,36.997381195
90,6,ran,3,7,32.4282629305
90,7,ran,3,8,27.0597216667
90,8,ran,3,3,41.8146751899
